Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
10.10.2047,01.02.2048,ES,P0048,Product 48,VO,ORD003016,1654.18,USD,2,R48
11.10.2047,01.04.2048,SE,P0049,Product 49,VO,ORD003016,1165.17,RUB,39,R49
12.10.2047,17.02.2048,DE,P0050,Product 50,VO,ORD003016,965.92,RUB,89,R00
13.10.2047,01.01.2048,IT,P0051,Product 51,VO,ORD003017,1361.95,EUR,77,R01
14.10.2047,09.01.2048,DE,P0052,Product 52,VO,ORD003017,826.96,USD,83,R02
15.10.2047,23.03.2048,PL,P0053,Product 53,VO,ORD003017,124.33,EUR,82,R03
16.10.2047,09.02.2048,FR,P0054,Product 54,VO,ORD003018,412.55,USD,25,R04
17.10.2047,22.01.2048,DE,P0055,Product 55,VO,ORD003018,882.4,RUB,75,R05
18.10.2047,11.04.2048,NL,P0056,Product 56,VO,ORD003018,746.91,USD,2,R06
19.10.2047,18.12.2047,DE,P0057,Product 57,VO,ORD003019,642.75,EUR,87,R07
20.10.2047,04.01.2048,FI,P0058,Product 58,VO,ORD003019,1030.42,RUB,34,R08
21.10.2047,11.04.2048,US,P0059,Product 59,VO,ORD003019,432.12,RUB,30,R09
22.10.2047,14.02.2048,DE,P0060,Product 60,VO,ORD003020,942.44,USD,19,R10
23.10.2047,06.01.2048,ES,P0061,Product 61,VO,ORD003020,1111.27,GBP,44,R11
24.10.2047,19.03.2048,US,P0062,Product 62,VO,ORD003020,1534.54,RUB,23,R12
25.10.2047,15.02.2048,IT,P0063,Product 63,VO,ORD003021,1333.32,EUR,42,R13
26.10.2047,10.04.2048,ES,P0064,Product 64,VO,ORD003021,827.62,EUR,34,R14
27.10.2047,28.03.2048,DE,P0065,Product 65,VO,ORD003021,1870.99,EUR,31,R15
28.10.2047,21.03.2048,DE,P0066,Product 66,VO,ORD003022,1077.38,EUR,45,R16
29.10.2047,18.12.2047,FR,P0067,Product 67,VO,ORD003022,1493.63,RUB,6,R17
30.10.2047,02.12.2047,IT,P0068,Product 68,VO,ORD003022,279.27,USD,23,R18
31.10.2047,05.04.2048,RU,P0069,Product 69,VO,ORD003023,1693.33,RUB,80,R19
01.11.2047,25.01.2048,SE,P0070,Product 70,VO,ORD003023,423.42,USD,34,R20
02.11.2047,11.01.2048,IT,P0071,Product 71,VO,ORD003023,1633.78,GBP,63,R21
03.11.2047,30.12.2047,SE,P0072,Product 72,VO,ORD003024,179.73,USD,66,R22
04.11.2047,16.12.2047,FI,P0073,Product 73,VO,ORD003024,1740.61,GBP,63,R23
05.11.2047,09.12.2047,FI,P0074,Product 74,VO,ORD003024,826.8,GBP,60,R24
06.11.2047,27.01.2048,ES,P0075,Product 75,VO,ORD003025,170.44,GBP,85,R25
07.11.2047,02.02.2048,IT,P0076,Product 76,VO,ORD003025,1920.36,USD,37,R26
08.11.2047,06.01.2048,SE,P0077,Product 77,VO,ORD003025,579.8,GBP,32,R27
09.11.2047,06.01.2048,RU,P0078,Product 78,VO,ORD003026,1684.57,USD,98,R28
10.11.2047,17.01.2048,SE,P0079,Product 79,VO,ORD003026,1988.47,EUR,91,R29
11.11.2047,05.03.2048,IT,P0080,Product 80,VO,ORD003026,1808.02,RUB,35,R30
12.11.2047,09.03.2048,ES,P0081,Product 81,VO,ORD003027,1512.46,GBP,14,R31
13.11.2047,07.04.2048,FR,P0082,Product 82,VO,ORD003027,589.4,RUB,69,R32
14.11.2047,21.01.2048,IT,P0083,Product 83,VO,ORD003027,1910.69,RUB,11,R33
15.11.2047,03.01.2048,US,P0084,Product 84,VO,ORD003028,1707.7,USD,58,R34
16.11.2047,26.12.2047,SE,P0085,Product 85,VO,ORD003028,739.22,GBP,66,R35
17.11.2047,21.02.2048,PL,P0086,Product 86,VO,ORD003028,268.54,RUB,9,R36
18.11.2047,21.04.2048,NL,P0087,Product 87,VO,ORD003029,794.81,RUB,66,R37
19.11.2047,24.04.2048,FR,P0088,Product 88,VO,ORD003029,1703.33,EUR,7,R38
20.11.2047,22.03.2048,ES,P0089,Product 89,VO,ORD003029,243.26,EUR,23,R39
21.11.2047,13.02.2048,SE,P0090,Product 90,VO,ORD003030,1003.7,GBP,75,R40
22.11.2047,21.03.2048,ES,P0091,Product 91,VO,ORD003030,930.33,GBP,58,R41
23.11.2047,06.05.2048,FR,P0092,Product 92,VO,ORD003030,815.0,GBP,37,R42
24.11.2047,02.04.2048,NL,P0093,Product 93,VO,ORD003031,1434.38,GBP,74,R43
25.11.2047,19.02.2048,IT,P0094,Product 94,VO,ORD003031,664.24,USD,99,R44
26.11.2047,24.03.2048,US,P0095,Product 95,VO,ORD003031,1784.19,USD,97,R45
27.11.2047,15.03.2048,ES,P0096,Product 96,VO,ORD003032,1075.94,USD,89,R46
28.11.2047,02.01.2048,DE,P0097,Product 97,VO,ORD003032,1212.63,EUR,12,R47
29.11.2047,30.12.2047,PL,P0098,Product 98,VO,ORD003032,937.19,RUB,44,R48
30.11.2047,09.01.2048,US,P0099,Product 99,VO,ORD003033,1400.96,GBP,89,R49
01.12.2047,12.02.2048,FI,P0100,Product 100,VO,ORD003033,228.83,RUB,95,R00
02.12.2047,06.05.2048,DE,P0101,Product 101,VO,ORD003033,552.57,USD,5,R01
03.12.2047,14.03.2048,SE,P0102,Product 102,VO,ORD003034,255.77,GBP,4,R02
04.12.2047,13.01.2048,ES,P0103,Product 103,VO,ORD003034,1092.35,RUB,37,R03
05.12.2047,12.03.2048,SE,P0104,Product 104,VO,ORD003034,752.96,EUR,44,R04
06.12.2047,20.04.2048,US,P0105,Product 105,VO,ORD003035,291.88,USD,18,R05
07.12.2047,18.05.2048,NL,P0106,Product 106,VO,ORD003035,298.02,USD,7,R06
08.12.2047,31.05.2048,RU,P0107,Product 107,VO,ORD003035,1972.8,USD,86,R07
09.12.2047,30.04.2048,FR,P0108,Product 108,VO,ORD003036,1773.93,USD,83,R08
10.12.2047,10.02.2048,FR,P0109,Product 109,VO,ORD003036,1123.26,USD,42,R09
11.12.2047,05.05.2048,DE,P0110,Product 110,VO,ORD003036,1509.99,RUB,77,R10
12.12.2047,19.03.2048,IT,P0111,Product 111,VO,ORD003037,1628.56,GBP,41,R11
13.12.2047,15.01.2048,ES,P0112,Product 112,VO,ORD003037,906.48,RUB,79,R12
14.12.2047,19.05.2048,RU,P0113,Product 113,VO,ORD003037,1749.71,GBP,77,R13
15.12.2047,24.05.2048,RU,P0114,Product 114,VO,ORD003038,538.0,EUR,38,R14
16.12.2047,05.02.2048,DE,P0115,Product 115,VO,ORD003038,345.92,EUR,87,R15
17.12.2047,05.03.2048,FR,P0116,Product 116,VO,ORD003038,1944.78,USD,40,R16
18.12.2047,06.02.2048,RU,P0117,Product 117,VO,ORD003039,1266.69,EUR,41,R17
19.12.2047,10.03.2048,PL,P0118,Product 118,VO,ORD003039,1556.54,EUR,4,R18
20.12.2047,04.05.2048,ES,P0119,Product 119,VO,ORD003039,650.89,USD,51,R19
21.12.2047,07.03.2048,PL,P0120,Product 120,VO,ORD003040,1028.37,GBP,90,R20
22.12.2047,27.05.2048,SE,P0121,Product 121,VO,ORD003040,497.28,RUB,6,R21
23.12.2047,14.02.2048,RU,P0122,Product 122,VO,ORD003040,1087.2,USD,96,R22
24.12.2047,22.05.2048,DE,P0123,Product 123,VO,ORD003041,1271.14,RUB,98,R23
25.12.2047,05.04.2048,IT,P0124,Product 124,VO,ORD003041,1976.31,RUB,32,R24
26.12.2047,21.05.2048,NL,P0125,Product 125,VO,ORD003041,1448.68,GBP,9,R25
27.12.2047,02.02.2048,FR,P0126,Product 126,VO,ORD003042,442.98,USD,66,R26
28.12.2047,20.06.2048,ES,P0127,Product 127,VO,ORD003042,116.34,USD,52,R27
29.12.2047,13.02.2048,RU,P0128,Product 128,VO,ORD003042,1923.38,GBP,46,R28
30.12.2047,15.06.2048,SE,P0129,Product 129,VO,ORD003043,310.03,GBP,46,R29
31.12.2047,08.03.2048,SE,P0130,Product 130,VO,ORD003043,782.89,RUB,10,R30
01.01.2048,29.02.2048,PL,P0131,Product 131,VO,ORD003043,157.08,USD,50,R31
02.01.2048,30.03.2048,IT,P0132,Product 132,VO,ORD003044,1483.34,USD,7,R32
03.01.2048,23.06.2048,FR,P0133,Product 133,VO,ORD003044,435.17,EUR,14,R33
04.01.2048,03.05.2048,ES,P0134,Product 134,VO,ORD003044,385.96,GBP,33,R34
05.01.2048,01.07.2048,FI,P0135,Product 135,VO,ORD003045,1420.88,USD,49,R35
06.01.2048,29.06.2048,FR,P0136,Product 136,VO,ORD003045,1514.21,RUB,73,R36
07.01.2048,23.02.2048,IT,P0137,Product 137,VO,ORD003045,662.38,RUB,8,R37
08.01.2048,15.03.2048,US,P0138,Product 138,VO,ORD003046,1516.94,USD,9,R38
09.01.2048,15.06.2048,FI,P0139,Product 139,VO,ORD003046,1416.34,EUR,2,R39
10.01.2048,23.02.2048,NL,P0140,Product 140,VO,ORD003046,1509.52,GBP,5,R40
11.01.2048,05.04.2048,FI,P0141,Product 141,VO,ORD003047,1253.27,EUR,1,R41
12.01.2048,12.05.2048,RU,P0142,Product 142,VO,ORD003047,817.92,EUR,1,R42
13.01.2048,27.03.2048,ES,P0143,Product 143,VO,ORD003047,528.72,GBP,64,R43
14.01.2048,30.05.2048,US,P0144,Product 144,VO,ORD003048,1668.63,GBP,96,R44
15.01.2048,10.03.2048,ES,P0145,Product 145,VO,ORD003048,1397.52,USD,25,R45
16.01.2048,08.06.2048,RU,P0146,Product 146,VO,ORD003048,748.07,USD,31,R46
17.01.2048,20.06.2048,PL,P0147,Product 147,VO,ORD003049,1513.92,EUR,76,R47
18.01.2048,02.06.2048,FR,P0148,Product 148,VO,ORD003049,972.62,USD,58,R48
19.01.2048,25.06.2048,SE,P0149,Product 149,VO,ORD003049,1380.06,EUR,28,R49
20.01.2048,01.07.2048,SE,P0150,Product 150,VO,ORD003050,1314.29,USD,30,R00
21.01.2048,08.05.2048,ES,P0151,Product 151,VO,ORD003050,612.22,GBP,91,R01
22.01.2048,25.02.2048,FR,P0152,Product 152,VO,ORD003050,1267.36,GBP,63,R02
23.01.2048,29.03.2048,ES,P0153,Product 153,VO,ORD003051,793.76,USD,84,R03
24.01.2048,22.04.2048,PL,P0154,Product 154,VO,ORD003051,553.08,EUR,17,R04
25.01.2048,28.06.2048,US,P0155,Product 155,VO,ORD003051,971.74,GBP,14,R05
26.01.2048,06.06.2048,DE,P0156,Product 156,VO,ORD003052,1500.64,USD,15,R06
27.01.2048,10.04.2048,NL,P0157,Product 157,VO,ORD003052,529.6,USD,83,R07
28.01.2048,17.03.2048,RU,P0158,Product 158,VO,ORD003052,1772.67,GBP,88,R08
29.01.2048,11.06.2048,FI,P0159,Product 159,VO,ORD003053,1992.88,RUB,41,R09
30.01.2048,13.07.2048,ES,P0160,Product 160,VO,ORD003053,1529.96,GBP,95,R10
31.01.2048,18.07.2048,RU,P0161,Product 161,VO,ORD003053,566.05,EUR,4,R11
01.02.2048,25.04.2048,IT,P0162,Product 162,VO,ORD003054,523.55,GBP,6,R12
02.02.2048,09.06.2048,FI,P0163,Product 163,VO,ORD003054,548.17,GBP,46,R13
03.02.2048,22.05.2048,IT,P0164,Product 164,VO,ORD003054,972.28,USD,31,R14
04.02.2048,19.07.2048,RU,P0165,Product 165,VO,ORD003055,814.95,USD,69,R15
05.02.2048,01.08.2048,FR,P0166,Product 166,VO,ORD003055,1467.3,EUR,52,R16
06.02.2048,12.05.2048,PL,P0167,Product 167,VO,ORD003055,1106.68,EUR,10,R17
07.02.2048,19.07.2048,FI,P0168,Product 168,VO,ORD003056,1517.64,USD,91,R18
08.02.2048,20.07.2048,NL,P0169,Product 169,VO,ORD003056,710.17,EUR,33,R19
09.02.2048,13.05.2048,FR,P0170,Product 170,VO,ORD003056,1761.47,RUB,39,R20
10.02.2048,29.04.2048,FI,P0171,Product 171,VO,ORD003057,1729.99,GBP,37,R21
11.02.2048,16.03.2048,SE,P0172,Product 172,VO,ORD003057,945.85,EUR,75,R22
12.02.2048,22.05.2048,RU,P0173,Product 173,VO,ORD003057,547.6,USD,87,R23
13.02.2048,24.03.2048,DE,P0174,Product 174,VO,ORD003058,813.27,RUB,80,R24
14.02.2048,14.07.2048,ES,P0175,Product 175,VO,ORD003058,1928.29,EUR,24,R25
15.02.2048,12.07.2048,PL,P0176,Product 176,VO,ORD003058,1542.87,EUR,43,R26
16.02.2048,25.06.2048,FR,P0177,Product 177,VO,ORD003059,1692.0,USD,65,R27
17.02.2048,19.07.2048,DE,P0178,Product 178,VO,ORD003059,1649.43,USD,67,R28
18.02.2048,19.03.2048,NL,P0179,Product 179,VO,ORD003059,301.1,GBP,63,R29
19.02.2048,05.06.2048,US,P0180,Product 180,VO,ORD003060,1934.08,EUR,46,R30
20.02.2048,04.05.2048,IT,P0181,Product 181,VO,ORD003060,1217.25,USD,89,R31
21.02.2048,20.05.2048,ES,P0182,Product 182,VO,ORD003060,1801.87,RUB,17,R32
22.02.2048,21.04.2048,RU,P0183,Product 183,VO,ORD003061,1200.99,GBP,56,R33
23.02.2048,03.08.2048,RU,P0184,Product 184,VO,ORD003061,1923.15,RUB,83,R34
24.02.2048,02.08.2048,IT,P0185,Product 185,VO,ORD003061,757.06,RUB,16,R35
25.02.2048,26.03.2048,RU,P0186,Product 186,VO,ORD003062,936.86,RUB,43,R36
26.02.2048,11.06.2048,IT,P0187,Product 187,VO,ORD003062,1311.52,GBP,27,R37
27.02.2048,06.08.2048,ES,P0188,Product 188,VO,ORD003062,664.81,RUB,67,R38
28.02.2048,22.08.2048,FI,P0189,Product 189,VO,ORD003063,305.89,USD,28,R39
29.02.2048,07.08.2048,RU,P0190,Product 190,VO,ORD003063,168.85,EUR,55,R40
01.03.2048,10.04.2048,PL,P0191,Product 191,VO,ORD003063,1082.34,GBP,43,R41
02.03.2048,25.08.2048,FR,P0192,Product 192,VO,ORD003064,1285.68,GBP,92,R42
03.03.2048,08.05.2048,FI,P0193,Product 193,VO,ORD003064,1740.09,EUR,43,R43
04.03.2048,28.05.2048,PL,P0194,Product 194,VO,ORD003064,984.59,USD,15,R44
05.03.2048,10.06.2048,SE,P0195,Product 195,VO,ORD003065,211.7,GBP,13,R45
06.03.2048,08.07.2048,RU,P0196,Product 196,VO,ORD003065,1124.6,EUR,57,R46
07.03.2048,13.06.2048,RU,P0197,Product 197,VO,ORD003065,1403.69,EUR,97,R47
08.03.2048,30.04.2048,FR,P0198,Product 198,VO,ORD003066,413.62,USD,85,R48
09.03.2048,25.07.2048,NL,P0199,Product 199,VO,ORD003066,1904.52,USD,15,R49
10.03.2048,07.07.2048,DE,P0200,Product 200,VO,ORD003066,1060.44,EUR,84,R00
11.03.2048,02.08.2048,ES,P0201,Product 201,VO,ORD003067,1449.99,GBP,80,R01
12.03.2048,01.06.2048,FI,P0202,Product 202,VO,ORD003067,716.3,EUR,31,R02
13.03.2048,05.05.2048,DE,P0203,Product 203,VO,ORD003067,608.02,USD,7,R03
14.03.2048,22.04.2048,RU,P0204,Product 204,VO,ORD003068,1504.34,GBP,31,R04
15.03.2048,20.06.2048,FR,P0205,Product 205,VO,ORD003068,330.92,USD,54,R05
16.03.2048,06.06.2048,RU,P0206,Product 206,VO,ORD003068,1173.96,GBP,4,R06
17.03.2048,17.05.2048,DE,P0207,Product 207,VO,ORD003069,1167.52,RUB,35,R07
18.03.2048,17.04.2048,IT,P0208,Product 208,VO,ORD003069,124.77,USD,29,R08
19.03.2048,31.05.2048,RU,P0209,Product 209,VO,ORD003069,1030.29,RUB,40,R09
20.03.2048,02.07.2048,NL,P0210,Product 210,VO,ORD003070,152.78,EUR,58,R10
21.03.2048,12.07.2048,PL,P0211,Product 211,VO,ORD003070,1442.77,GBP,83,R11
22.03.2048,20.05.2048,DE,P0212,Product 212,VO,ORD003070,1854.98,USD,68,R12
23.03.2048,30.05.2048,US,P0213,Product 213,VO,ORD003071,1096.46,EUR,14,R13
24.03.2048,31.05.2048,NL,P0214,Product 214,VO,ORD003071,1291.78,USD,61,R14
25.03.2048,09.08.2048,SE,P0215,Product 215,VO,ORD003071,1115.08,GBP,57,R15
26.03.2048,24.05.2048,IT,P0216,Product 216,VO,ORD003072,1570.97,RUB,53,R16
27.03.2048,20.06.2048,PL,P0217,Product 217,VO,ORD003072,1420.56,EUR,61,R17
28.03.2048,09.06.2048,NL,P0218,Product 218,VO,ORD003072,398.12,EUR,80,R18
29.03.2048,01.05.2048,SE,P0219,Product 219,VO,ORD003073,493.07,EUR,88,R19
30.03.2048,07.06.2048,RU,P0220,Product 220,VO,ORD003073,1388.54,RUB,30,R20
31.03.2048,21.08.2048,ES,P0221,Product 221,VO,ORD003073,1622.57,GBP,77,R21
01.04.2048,03.09.2048,NL,P0222,Product 222,VO,ORD003074,1587.71,RUB,59,R22
02.04.2048,21.05.2048,DE,P0223,Product 223,VO,ORD003074,1233.71,RUB,93,R23
03.04.2048,25.07.2048,RU,P0224,Product 224,VO,ORD003074,1586.94,RUB,9,R24
04.04.2048,28.09.2048,IT,P0225,Product 225,VO,ORD003075,1065.87,RUB,83,R25
05.04.2048,25.05.2048,IT,P0226,Product 226,VO,ORD003075,1375.15,USD,70,R26
06.04.2048,07.09.2048,FI,P0227,Product 227,VO,ORD003075,931.06,USD,69,R27
07.04.2048,30.08.2048,DE,P0228,Product 228,VO,ORD003076,1796.69,USD,82,R28
08.04.2048,30.09.2048,ES,P0229,Product 229,VO,ORD003076,1742.81,USD,7,R29
09.04.2048,01.08.2048,NL,P0230,Product 230,VO,ORD003076,146.79,RUB,11,R30
10.04.2048,15.05.2048,US,P0231,Product 231,VO,ORD003077,961.27,EUR,34,R31
11.04.2048,05.09.2048,RU,P0232,Product 232,VO,ORD003077,525.08,EUR,86,R32
12.04.2048,27.07.2048,FR,P0233,Product 233,VO,ORD003077,1829.63,EUR,72,R33
13.04.2048,15.07.2048,US,P0234,Product 234,VO,ORD003078,1029.65,GBP,91,R34
14.04.2048,13.08.2048,PL,P0235,Product 235,VO,ORD003078,671.96,EUR,46,R35
15.04.2048,29.08.2048,FR,P0236,Product 236,VO,ORD003078,1185.73,GBP,84,R36
16.04.2048,03.06.2048,US,P0237,Product 237,VO,ORD003079,1292.43,USD,44,R37
17.04.2048,30.07.2048,US,P0238,Product 238,VO,ORD003079,1142.05,RUB,85,R38
18.04.2048,02.08.2048,SE,P0239,Product 239,VO,ORD003079,124.51,USD,98,R39
19.04.2048,03.08.2048,DE,P0240,Product 240,VO,ORD003080,1465.82,USD,65,R40
20.04.2048,24.07.2048,FI,P0241,Product 241,VO,ORD003080,803.44,EUR,59,R41
21.04.2048,06.06.2048,ES,P0242,Product 242,VO,ORD003080,1663.89,GBP,21,R42
22.04.2048,14.07.2048,RU,P0243,Product 243,VO,ORD003081,997.69,EUR,13,R43
23.04.2048,13.07.2048,ES,P0244,Product 244,VO,ORD003081,1673.85,USD,35,R44
24.04.2048,27.08.2048,FI,P0245,Product 245,VO,ORD003081,1256.95,RUB,18,R45
25.04.2048,30.05.2048,ES,P0246,Product 246,VO,ORD003082,1065.15,RUB,83,R46
26.04.2048,27.09.2048,SE,P0247,Product 247,VO,ORD003082,153.9,RUB,2,R47
27.04.2048,22.06.2048,ES,P0248,Product 248,VO,ORD003082,107.82,GBP,46,R48
28.04.2048,12.09.2048,ES,P0249,Product 249,VO,ORD003083,1490.62,RUB,7,R49
29.04.2048,17.09.2048,FR,P0250,Product 250,VO,ORD003083,1959.51,USD,31,R00
30.04.2048,24.10.2048,ES,P0251,Product 251,VO,ORD003083,139.56,RUB,93,R01
01.05.2048,16.07.2048,RU,P0252,Product 252,VO,ORD003084,996.46,USD,75,R02
02.05.2048,21.10.2048,FR,P0253,Product 253,VO,ORD003084,1811.81,RUB,68,R03
03.05.2048,24.09.2048,DE,P0254,Product 254,VO,ORD003084,1613.05,RUB,17,R04
04.05.2048,11.10.2048,NL,P0255,Product 255,VO,ORD003085,747.45,USD,2,R05
05.05.2048,22.09.2048,US,P0256,Product 256,VO,ORD003085,1447.12,RUB,36,R06
06.05.2048,31.07.2048,FI,P0257,Product 257,VO,ORD003085,758.14,EUR,80,R07
07.05.2048,09.08.2048,FR,P0258,Product 258,VO,ORD003086,1416.92,GBP,48,R08
08.05.2048,08.09.2048,US,P0259,Product 259,VO,ORD003086,1986.24,GBP,97,R09
09.05.2048,01.09.2048,PL,P0260,Product 260,VO,ORD003086,885.6,EUR,55,R10
10.05.2048,21.09.2048,SE,P0261,Product 261,VO,ORD003087,1790.31,USD,13,R11
11.05.2048,24.08.2048,PL,P0262,Product 262,VO,ORD003087,1360.21,GBP,89,R12
12.05.2048,16.06.2048,SE,P0263,Product 263,VO,ORD003087,470.31,EUR,8,R13
13.05.2048,12.07.2048,NL,P0264,Product 264,VO,ORD003088,871.7,USD,63,R14
14.05.2048,01.09.2048,IT,P0265,Product 265,VO,ORD003088,214.75,USD,19,R15
15.05.2048,01.08.2048,ES,P0266,Product 266,VO,ORD003088,578.62,USD,90,R16
16.05.2048,30.08.2048,US,P0267,Product 267,VO,ORD003089,1779.27,RUB,50,R17
17.05.2048,06.08.2048,DE,P0268,Product 268,VO,ORD003089,277.69,USD,40,R18
18.05.2048,10.11.2048,ES,P0269,Product 269,VO,ORD003089,733.85,EUR,28,R19
19.05.2048,19.07.2048,DE,P0270,Product 270,VO,ORD003090,1309.37,RUB,73,R20
20.05.2048,27.10.2048,FR,P0271,Product 271,VO,ORD003090,1162.78,GBP,29,R21
21.05.2048,21.10.2048,ES,P0272,Product 272,VO,ORD003090,1925.43,EUR,2,R22
22.05.2048,11.11.2048,RU,P0273,Product 273,VO,ORD003091,462.71,USD,84,R23
23.05.2048,17.07.2048,DE,P0274,Product 274,VO,ORD003091,1311.69,RUB,85,R24
24.05.2048,02.09.2048,RU,P0275,Product 275,VO,ORD003091,1992.79,USD,43,R25
25.05.2048,17.08.2048,PL,P0276,Product 276,VO,ORD003092,1098.91,EUR,50,R26
26.05.2048,24.09.2048,US,P0277,Product 277,VO,ORD003092,534.98,EUR,62,R27
27.05.2048,28.09.2048,NL,P0278,Product 278,VO,ORD003092,1467.46,USD,66,R28
28.05.2048,24.10.2048,DE,P0279,Product 279,VO,ORD003093,883.42,GBP,13,R29
29.05.2048,21.09.2048,SE,P0280,Product 280,VO,ORD003093,221.58,USD,17,R30
30.05.2048,31.07.2048,US,P0281,Product 281,VO,ORD003093,850.3,GBP,19,R31
31.05.2048,11.08.2048,PL,P0282,Product 282,VO,ORD003094,1933.45,GBP,82,R32
01.06.2048,28.09.2048,ES,P0283,Product 283,VO,ORD003094,1408.33,GBP,84,R33
02.06.2048,10.10.2048,NL,P0284,Product 284,VO,ORD003094,657.37,EUR,41,R34
03.06.2048,06.10.2048,US,P0285,Product 285,VO,ORD003095,1881.01,USD,53,R35
04.06.2048,20.10.2048,IT,P0286,Product 286,VO,ORD003095,1492.73,EUR,31,R36
05.06.2048,24.09.2048,FR,P0287,Product 287,VO,ORD003095,1424.52,RUB,69,R37
06.06.2048,03.09.2048,FI,P0288,Product 288,VO,ORD003096,1386.12,EUR,72,R38
07.06.2048,11.07.2048,DE,P0289,Product 289,VO,ORD003096,1559.51,RUB,22,R39
08.06.2048,22.08.2048,DE,P0290,Product 290,VO,ORD003096,914.13,RUB,46,R40
09.06.2048,02.11.2048,NL,P0291,Product 291,VO,ORD003097,1026.46,USD,90,R41
10.06.2048,14.10.2048,DE,P0292,Product 292,VO,ORD003097,1851.88,RUB,68,R42
11.06.2048,29.09.2048,ES,P0293,Product 293,VO,ORD003097,688.95,EUR,81,R43
12.06.2048,14.11.2048,IT,P0294,Product 294,VO,ORD003098,1462.37,EUR,35,R44
13.06.2048,01.11.2048,DE,P0295,Product 295,VO,ORD003098,1186.82,RUB,44,R45
14.06.2048,03.11.2048,FR,P0296,Product 296,VO,ORD003098,597.62,EUR,8,R46
15.06.2048,28.09.2048,FI,P0297,Product 297,VO,ORD003099,315.83,RUB,70,R47
16.06.2048,10.10.2048,US,P0298,Product 298,VO,ORD003099,1793.78,EUR,23,R48
17.06.2048,02.10.2048,SE,P0299,Product 299,VO,ORD003099,1106.45,RUB,70,R49
18.06.2048,25.07.2048,RU,P0300,Product 300,VO,ORD003100,280.37,RUB,36,R00
19.06.2048,16.11.2048,NL,P0301,Product 301,VO,ORD003100,353.11,GBP,48,R01
20.06.2048,16.12.2048,FI,P0302,Product 302,VO,ORD003100,1707.16,EUR,88,R02
21.06.2048,20.08.2048,RU,P0303,Product 303,VO,ORD003101,1994.49,RUB,44,R03
22.06.2048,06.08.2048,IT,P0304,Product 304,VO,ORD003101,1566.6,GBP,2,R04
23.06.2048,22.08.2048,DE,P0305,Product 305,VO,ORD003101,595.75,USD,7,R05
24.06.2048,13.09.2048,RU,P0306,Product 306,VO,ORD003102,282.16,RUB,63,R06
25.06.2048,07.11.2048,ES,P0307,Product 307,VO,ORD003102,1815.12,USD,26,R07
26.06.2048,01.10.2048,NL,P0308,Product 308,VO,ORD003102,383.29,RUB,22,R08
27.06.2048,13.08.2048,FR,P0309,Product 309,VO,ORD003103,1780.33,RUB,53,R09
28.06.2048,08.08.2048,FI,P0310,Product 310,VO,ORD003103,711.84,EUR,39,R10
29.06.2048,22.08.2048,US,P0311,Product 311,VO,ORD003103,1497.95,GBP,91,R11
30.06.2048,08.09.2048,US,P0312,Product 312,VO,ORD003104,837.31,EUR,44,R12
01.07.2048,03.12.2048,ES,P0313,Product 313,VO,ORD003104,1953.95,GBP,89,R13
02.07.2048,19.11.2048,NL,P0314,Product 314,VO,ORD003104,820.86,EUR,7,R14
03.07.2048,14.12.2048,FI,P0315,Product 315,VO,ORD003105,769.76,GBP,71,R15
04.07.2048,14.12.2048,PL,P0316,Product 316,VO,ORD003105,1663.94,RUB,75,R16
05.07.2048,16.10.2048,US,P0317,Product 317,VO,ORD003105,586.69,USD,99,R17
06.07.2048,04.10.2048,US,P0318,Product 318,VO,ORD003106,1222.0,GBP,39,R18
07.07.2048,03.12.2048,SE,P0319,Product 319,VO,ORD003106,1286.56,EUR,95,R19
08.07.2048,30.10.2048,NL,P0320,Product 320,VO,ORD003106,780.36,USD,27,R20
09.07.2048,28.10.2048,FI,P0321,Product 321,VO,ORD003107,1021.18,USD,31,R21
10.07.2048,14.12.2048,ES,P0322,Product 322,VO,ORD003107,330.7,EUR,59,R22
11.07.2048,18.10.2048,FI,P0323,Product 323,VO,ORD003107,446.95,EUR,69,R23
12.07.2048,05.12.2048,ES,P0324,Product 324,VO,ORD003108,1756.6,USD,9,R24
13.07.2048,24.08.2048,IT,P0325,Product 325,VO,ORD003108,125.1,RUB,47,R25
14.07.2048,22.12.2048,NL,P0326,Product 326,VO,ORD003108,1890.05,GBP,2,R26
15.07.2048,21.12.2048,DE,P0327,Product 327,VO,ORD003109,1707.79,GBP,79,R27
16.07.2048,12.11.2048,SE,P0328,Product 328,VO,ORD003109,1110.53,RUB,28,R28
17.07.2048,23.11.2048,PL,P0329,Product 329,VO,ORD003109,192.84,RUB,21,R29
18.07.2048,26.11.2048,SE,P0330,Product 330,VO,ORD003110,349.48,USD,99,R30
19.07.2048,22.10.2048,FR,P0331,Product 331,VO,ORD003110,629.83,USD,56,R31
20.07.2048,04.10.2048,DE,P0332,Product 332,VO,ORD003110,393.0,RUB,89,R32
21.07.2048,23.08.2048,DE,P0333,Product 333,VO,ORD003111,270.09,RUB,61,R33
22.07.2048,25.12.2048,SE,P0334,Product 334,VO,ORD003111,890.03,EUR,30,R34
23.07.2048,28.11.2048,ES,P0335,Product 335,VO,ORD003111,456.32,USD,27,R35
24.07.2048,14.09.2048,NL,P0336,Product 336,VO,ORD003112,1047.5,RUB,3,R36
